"","SubNum","TrialNum","SatNum","FirstOrSecondPart","Accuracy","WhichPart","IsUnique","Confidence","NumberOfTimesCued","IsNovel","SessionNum","CueStyle","TestType","Cued"
"3723",20,26,7,1,1,1,1,3,10,0,1,"interleaved","unique",1
"3724",20,26,7,2,0,4,0,4,10,0,1,"interleaved","shared",1
"3725",20,27,8,1,1,3,1,4,10,0,1,"interleaved","unique",1
"3726",20,27,8,2,0,2,0,4,10,0,1,"interleaved","shared",1
"3727",20,28,15,1,0,4,1,3,0,0,1,"uncued","unique",-1
"3728",20,28,15,2,1,5,0,4,0,0,1,"uncued","shared",-1
"3729",20,29,13,1,1,3,1,3,0,0,1,"uncued","unique",-1
"3730",20,29,13,2,0,4,0,3,0,0,1,"uncued","shared",-1
"3731",20,30,27,1,0,5,0,2,0,1,1,"blocked","novel",1
"3732",20,30,27,2,NA,0,0,NA,0,1,1,"blocked","novel",1
"3733",20,31,6,1,1,4,0,1,10,0,1,"interleaved","shared",1
"3734",20,31,6,2,1,3,0,3,10,0,1,"interleaved","shared",1
"3735",20,32,4,1,0,3,0,4,10,0,1,"blocked","shared",1
"3736",20,32,4,2,0,4,0,4,10,0,1,"blocked","shared",1
"3737",20,33,13,1,1,1,0,3,0,0,1,"uncued","shared",-1
"3738",20,33,13,2,1,3,1,4,0,0,1,"uncued","unique",-1
"3739",20,34,17,1,0,1,0,4,0,1,1,"interleaved","novel",1
"3740",20,34,17,2,NA,0,0,NA,0,1,1,"interleaved","novel",1
"3741",20,35,23,1,0,5,0,2,0,1,1,"uncued","novel",-1
"3742",20,35,23,2,NA,0,0,NA,0,1,1,"uncued","novel",-1
"3743",20,36,18,1,1,2,0,1,0,1,1,"interleaved","novel",1
"3744",20,36,18,2,NA,0,0,NA,0,1,1,"interleaved","novel",1
"3745",20,37,4,1,0,2,0,3,10,0,1,"blocked","shared",1
"3746",20,37,4,2,1,5,1,3,10,0,1,"blocked","unique",1
"3747",20,38,22,1,0,4,0,3,0,1,1,"uncued","novel",-1
"3748",20,38,22,2,NA,0,0,NA,0,1,1,"uncued","novel",-1
"3749",20,39,7,1,0,5,0,3,10,0,1,"interleaved","shared",1
"3750",20,39,7,2,1,1,1,3,10,0,1,"interleaved","unique",1
"3751",20,40,1,1,1,4,0,2,10,0,1,"blocked","shared",1
"3752",20,40,1,2,0,2,0,2,10,0,1,"blocked","shared",1
"3753",20,41,15,1,0,1,0,1,0,0,1,"uncued","shared",-1
"3754",20,41,15,2,0,4,1,3,0,0,1,"uncued","unique",-1
"3755",20,42,26,1,1,1,0,1,0,1,1,"blocked","novel",1
"3756",20,42,26,2,NA,0,0,NA,0,1,1,"blocked","novel",1
"3757",20,43,21,1,0,2,0,1,0,1,1,"uncued","novel",-1
"3758",20,43,21,2,NA,0,0,NA,0,1,1,"uncued","novel",-1
"3759",20,44,5,1,1,3,0,1,0,0,1,"blocked","shared",1
"3760",20,44,5,2,1,5,0,3,0,0,1,"blocked","shared",1
"3761",20,45,10,1,0,4,1,3,0,0,1,"interleaved","unique",1
"3762",20,45,10,2,1,5,0,2,0,0,1,"interleaved","shared",1
"3763",20,46,2,1,1,4,0,2,10,0,1,"blocked","shared",1
"3764",20,46,2,2,1,1,1,5,10,0,1,"blocked","unique",1
"3765",20,47,4,1,1,5,1,4,10,0,1,"blocked","unique",1
"3766",20,47,4,2,1,1,0,5,10,0,1,"blocked","shared",1
"3767",20,48,13,1,0,2,0,5,0,0,1,"uncued","shared",-1
"3768",20,48,13,2,1,5,0,4,0,0,1,"uncued","shared",-1
"3769",20,49,24,1,0,3,0,1,0,1,1,"blocked","novel",1
"3770",20,49,24,2,NA,0,0,NA,0,1,1,"blocked","novel",1
"3771",20,50,25,1,0,2,0,1,0,1,1,"blocked","novel",1
"3772",20,50,25,2,NA,0,0,NA,0,1,1,"blocked","novel",1
"3773",20,51,2,1,1,1,1,5,10,0,1,"blocked","unique",1
"3774",20,51,2,2,0,2,0,5,10,0,1,"blocked","shared",1
"3775",20,52,12,1,0,1,1,4,0,0,1,"uncued","unique",-1
"3776",20,52,12,2,0,5,0,2,0,0,1,"uncued","shared",-1
"3777",20,53,7,1,1,3,0,5,10,0,1,"interleaved","shared",1
"3778",20,53,7,2,0,2,0,4,10,0,1,"interleaved","shared",1
"3779",20,54,15,1,0,2,0,5,0,0,1,"uncued","shared",-1
"3780",20,54,15,2,0,3,0,2,0,0,1,"uncued","shared",-1
"3781",20,1,5,1,0,4,1,3,0,0,2,"blocked","unique",1
"3782",20,1,5,2,1,3,0,4,0,0,2,"blocked","shared",1
"3783",20,2,14,1,0,4,0,3,0,0,2,"uncued","shared",-1
"3784",20,2,14,2,1,1,0,4,0,0,2,"uncued","shared",-1
"3785",20,3,8,1,0,4,0,3,10,0,2,"interleaved","shared",1
"3786",20,3,8,2,0,1,0,3,10,0,2,"interleaved","shared",1
"3787",20,4,17,1,1,2,0,4,0,1,2,"interleaved","novel",1
"3788",20,4,17,2,NA,0,0,NA,0,1,2,"interleaved","novel",1
"3789",20,5,8,1,1,5,0,3,10,0,2,"interleaved","shared",1
"3790",20,5,8,2,1,3,1,4,10,0,2,"interleaved","unique",1
"3791",20,6,15,1,1,4,1,1,0,0,2,"uncued","unique",-1
"3792",20,6,15,2,0,5,0,4,0,0,2,"uncued","shared",-1
"3793",20,7,7,1,0,1,1,4,10,0,2,"interleaved","unique",1
"3794",20,7,7,2,0,2,0,4,10,0,2,"interleaved","shared",1
"3795",20,8,11,1,0,1,0,4,0,0,2,"uncued","shared",-1
"3796",20,8,11,2,0,2,0,2,0,0,2,"uncued","shared",-1
"3797",20,9,1,1,0,2,0,4,10,0,2,"blocked","shared",1
"3798",20,9,1,2,0,3,0,5,10,0,2,"blocked","shared",1
"3799",20,10,2,1,1,3,0,4,10,0,2,"blocked","shared",1
"3800",20,10,2,2,1,2,0,3,10,0,2,"blocked","shared",1
"3801",20,11,24,1,0,4,0,2,0,1,2,"blocked","novel",1
"3802",20,11,24,2,NA,0,0,NA,0,1,2,"blocked","novel",1
"3803",20,12,11,1,0,4,0,4,0,0,2,"uncued","shared",-1
"3804",20,12,11,2,0,3,0,2,0,0,2,"uncued","shared",-1
"3805",20,13,19,1,0,2,0,4,0,1,2,"interleaved","novel",1
"3806",20,13,19,2,NA,0,0,NA,0,1,2,"interleaved","novel",1
"3807",20,14,12,1,0,2,0,1,0,0,2,"uncued","shared",-1
"3808",20,14,12,2,0,4,0,4,0,0,2,"uncued","shared",-1
"3809",20,15,10,1,1,2,0,3,0,0,2,"interleaved","shared",1
"3810",20,15,10,2,0,3,0,4,0,0,2,"interleaved","shared",1
"3811",20,16,8,1,0,3,1,3,10,0,2,"interleaved","unique",1
"3812",20,16,8,2,0,2,0,4,10,0,2,"interleaved","shared",1
"3813",20,17,9,1,0,5,1,2,10,0,2,"interleaved","unique",1
"3814",20,17,9,2,1,3,0,4,10,0,2,"interleaved","shared",1
"3815",20,18,18,1,0,3,0,2,0,1,2,"interleaved","novel",1
"3816",20,18,18,2,NA,0,0,NA,0,1,2,"interleaved","novel",1
"3817",20,19,4,1,0,3,0,2,10,0,2,"blocked","shared",1
"3818",20,19,4,2,1,2,0,4,10,0,2,"blocked","shared",1
"3819",20,20,25,1,0,2,0,1,0,1,2,"blocked","novel",1
"3820",20,20,25,2,NA,0,0,NA,0,1,2,"blocked","novel",1
"3821",20,21,2,1,0,4,0,3,10,0,2,"blocked","shared",1
"3822",20,21,2,2,1,1,1,4,10,0,2,"blocked","unique",1
"3823",20,22,3,1,1,3,1,5,10,0,2,"blocked","unique",1
"3824",20,22,3,2,0,5,0,3,10,0,2,"blocked","shared",1
"3825",20,23,22,1,0,1,0,3,0,1,2,"uncued","novel",-1
"3826",20,23,22,2,NA,0,0,NA,0,1,2,"uncued","novel",-1
"3827",20,24,13,1,1,3,1,3,0,0,2,"uncued","unique",-1
"3828",20,24,13,2,0,5,0,4,0,0,2,"uncued","shared",-1
"3829",20,25,7,1,0,3,0,3,10,0,2,"interleaved","shared",1
"3830",20,25,7,2,0,1,1,4,10,0,2,"interleaved","unique",1
"3831",20,26,5,1,0,1,0,1,0,0,2,"blocked","shared",1
"3832",20,26,5,2,1,4,1,3,0,0,2,"blocked","unique",1
"3833",20,27,10,1,0,5,0,1,0,0,2,"interleaved","shared",1
"3834",20,27,10,2,1,4,1,3,0,0,2,"interleaved","unique",1
"3835",20,28,14,1,1,2,0,3,0,0,2,"uncued","shared",-1
"3836",20,28,14,2,0,5,1,1,0,0,2,"uncued","unique",-1
"3837",20,29,15,1,0,2,0,3,0,0,2,"uncued","shared",-1
"3838",20,29,15,2,1,4,1,5,0,0,2,"uncued","unique",-1
"3839",20,30,4,1,0,1,0,3,10,0,2,"blocked","shared",1
"3840",20,30,4,2,1,5,1,5,10,0,2,"blocked","unique",1
"3841",20,31,9,1,0,4,0,3,10,0,2,"interleaved","shared",1
"3842",20,31,9,2,0,5,1,4,10,0,2,"interleaved","unique",1
"3843",20,32,16,1,0,3,0,1,0,1,2,"interleaved","novel",1
"3844",20,32,16,2,NA,0,0,NA,0,1,2,"interleaved","novel",1
"3845",20,33,3,1,0,4,0,3,10,0,2,"blocked","shared",1
"3846",20,33,3,2,1,3,1,5,10,0,2,"blocked","unique",1
"3847",20,34,1,1,0,4,0,4,10,0,2,"blocked","shared",1
"3848",20,34,1,2,0,5,0,2,10,0,2,"blocked","shared",1
"3849",20,35,26,1,0,3,0,1,0,1,2,"blocked","novel",1
"3850",20,35,26,2,NA,0,0,NA,0,1,2,"blocked","novel",1
"3851",20,36,4,1,1,5,1,4,10,0,2,"blocked","unique",1
"3852",20,36,4,2,0,4,0,3,10,0,2,"blocked","shared",1
"3853",20,37,2,1,0,1,1,4,10,0,2,"blocked","unique",1
"3854",20,37,2,2,0,5,0,3,10,0,2,"blocked","shared",1
"3855",20,38,7,1,0,5,0,2,10,0,2,"interleaved","shared",1
"3856",20,38,7,2,0,4,0,3,10,0,2,"interleaved","shared",1
"3857",20,39,15,1,0,3,0,4,0,0,2,"uncued","shared",-1
"3858",20,39,15,2,0,1,0,1,0,0,2,"uncued","shared",-1
"3859",20,40,9,1,0,1,0,3,10,0,2,"interleaved","shared",1
"3860",20,40,9,2,0,2,0,4,10,0,2,"interleaved","shared",1
"3861",20,41,20,1,0,2,0,1,0,1,2,"uncued","novel",-1
"3862",20,41,20,2,NA,0,0,NA,0,1,2,"uncued","novel",-1
"3863",20,42,5,1,0,2,0,4,0,0,2,"blocked","shared",1
"3864",20,42,5,2,0,5,0,2,0,0,2,"blocked","shared",1
"3865",20,43,10,1,0,4,1,4,0,0,2,"interleaved","unique",1
"3866",20,43,10,2,1,1,0,2,0,0,2,"interleaved","shared",1
"3867",20,44,6,1,0,5,0,4,10,0,2,"interleaved","shared",1
"3868",20,44,6,2,0,4,0,1,10,0,2,"interleaved","shared",1
"3869",20,45,23,1,0,5,0,4,0,1,2,"uncued","novel",-1
"3870",20,45,23,2,NA,0,0,NA,0,1,2,"uncued","novel",-1
"3871",20,46,12,1,0,3,0,1,0,0,2,"uncued","shared",-1
"3872",20,46,12,2,0,1,1,3,0,0,2,"uncued","unique",-1
"3873",20,47,14,1,1,5,1,5,0,0,2,"uncued","unique",-1
"3874",20,47,14,2,0,3,0,3,0,0,2,"uncued","shared",-1
"3875",20,48,27,1,0,3,0,1,0,1,2,"blocked","novel",1
"3876",20,48,27,2,NA,0,0,NA,0,1,2,"blocked","novel",1
"3877",20,49,3,1,0,1,0,3,10,0,2,"blocked","shared",1
"3878",20,49,3,2,0,2,0,2,10,0,2,"blocked","shared",1
"3879",20,50,12,1,1,1,1,3,0,0,2,"uncued","unique",-1
"3880",20,50,12,2,0,5,0,2,0,0,2,"uncued","shared",-1
"3881",20,51,13,1,0,4,0,2,0,0,2,"uncued","shared",-1
"3882",20,51,13,2,0,3,1,3,0,0,2,"uncued","unique",-1
"3883",20,52,21,1,0,4,0,1,0,1,2,"uncued","novel",-1
"3884",20,52,21,2,NA,0,0,NA,0,1,2,"uncued","novel",-1
"3885",20,53,6,1,0,3,0,2,10,0,2,"interleaved","shared",1
"3886",20,53,6,2,0,1,0,3,10,0,2,"interleaved","shared",1
"3887",20,54,13,1,1,2,0,1,0,0,2,"uncued","shared",-1
"3888",20,54,13,2,0,1,0,3,0,0,2,"uncued","shared",-1
"3889",21,1,18,1,0,2,0,1,0,1,1,"uncued","novel",-1
"3890",21,1,18,2,NA,0,0,NA,0,1,1,"uncued","novel",-1
"3891",21,2,10,1,0,5,0,2,0,0,1,"interleaved","shared",1
"3892",21,2,10,2,0,2,0,3,0,0,1,"interleaved","shared",1
"3893",21,3,25,1,0,3,0,2,0,1,1,"interleaved","novel",1
"3894",21,3,25,2,NA,0,0,NA,0,1,1,"interleaved","novel",1
"3895",21,4,10,1,0,1,0,2,0,0,1,"interleaved","shared",1
"3896",21,4,10,2,1,3,1,3,0,0,1,"interleaved","unique",1
"3897",21,5,14,1,0,3,0,3,0,0,1,"uncued","shared",-1
"3898",21,5,14,2,1,1,0,2,0,0,1,"uncued","shared",-1
"3899",21,6,15,1,1,3,1,5,0,0,1,"uncued","unique",-1
"3900",21,6,15,2,0,4,0,2,0,0,1,"uncued","shared",-1
"3901",21,7,20,1,0,3,0,1,0,1,1,"blocked","novel",1
"3902",21,7,20,2,NA,0,0,NA,0,1,1,"blocked","novel",1
"3903",21,8,14,1,0,5,0,2,0,0,1,"uncued","shared",-1
"3904",21,8,14,2,1,4,1,4,0,0,1,"uncued","unique",-1
"3905",21,9,6,1,0,5,0,2,4,0,1,"interleaved","shared",1
"3906",21,9,6,2,1,3,0,2,4,0,1,"interleaved","shared",1
"3907",21,10,3,1,1,5,1,4,0,0,1,"blocked","unique",1
"3908",21,10,3,2,0,3,0,2,0,0,1,"blocked","shared",1
"3909",21,11,19,1,0,1,0,3,0,1,1,"uncued","novel",-1
"3910",21,11,19,2,NA,0,0,NA,0,1,1,"uncued","novel",-1
"3911",21,12,13,1,1,5,1,2,0,0,1,"uncued","unique",-1
"3912",21,12,13,2,1,3,0,3,0,0,1,"uncued","shared",-1
"3913",21,13,14,1,1,4,1,3,0,0,1,"uncued","unique",-1
"3914",21,13,14,2,1,2,0,3,0,0,1,"uncued","shared",-1
"3915",21,14,5,1,1,3,1,5,0,0,1,"blocked","unique",1
"3916",21,14,5,2,0,4,0,2,0,0,1,"blocked","shared",1
"3917",21,15,13,1,0,4,0,2,0,0,1,"uncued","shared",-1
"3918",21,15,13,2,0,5,1,2,0,0,1,"uncued","unique",-1
"3919",21,16,8,1,1,3,0,2,3,0,1,"interleaved","shared",1
"3920",21,16,8,2,0,2,0,4,3,0,1,"interleaved","shared",1
"3921",21,17,4,1,0,3,0,2,0,0,1,"blocked","shared",1
"3922",21,17,4,2,1,2,0,1,0,0,1,"blocked","shared",1
"3923",21,18,17,1,1,3,0,2,0,1,1,"uncued","novel",-1
"3924",21,18,17,2,NA,0,0,NA,0,1,1,"uncued","novel",-1
"3925",21,19,8,1,1,1,0,2,3,0,1,"interleaved","shared",1
"3926",21,19,8,2,1,5,1,4,3,0,1,"interleaved","unique",1
"3927",21,20,9,1,1,4,1,5,3,0,1,"interleaved","unique",1
"3928",21,20,9,2,0,2,0,2,3,0,1,"interleaved","shared",1
"3929",21,21,8,1,1,5,1,5,3,0,1,"interleaved","unique",1
"3930",21,21,8,2,0,4,0,2,3,0,1,"interleaved","shared",1
"3931",21,22,13,1,1,1,0,2,0,0,1,"uncued","shared",-1
"3932",21,22,13,2,1,2,0,2,0,0,1,"uncued","shared",-1
"3933",21,23,9,1,1,1,0,2,3,0,1,"interleaved","shared",1
"3934",21,23,9,2,1,4,1,4,3,0,1,"interleaved","unique",1
"3935",21,24,12,1,0,3,0,3,0,0,1,"uncued","shared",-1
"3936",21,24,12,2,0,5,0,2,0,0,1,"uncued","shared",-1
"3937",21,25,5,1,1,5,0,1,0,0,1,"blocked","shared",1
"3938",21,25,5,2,1,3,1,5,0,0,1,"blocked","unique",1
"3939",21,26,1,1,1,4,0,4,10,0,1,"blocked","shared",1
"3940",21,26,1,2,1,1,0,2,10,0,1,"blocked","shared",1
"3941",21,27,6,1,1,2,0,4,4,0,1,"interleaved","shared",1
"3942",21,27,6,2,1,4,0,2,4,0,1,"interleaved","shared",1
"3943",21,28,24,1,0,3,0,2,0,1,1,"interleaved","novel",1
"3944",21,28,24,2,NA,0,0,NA,0,1,1,"interleaved","novel",1
"3945",21,29,7,1,0,2,1,2,4,0,1,"interleaved","unique",1
"3946",21,29,7,2,0,5,0,2,4,0,1,"interleaved","shared",1
"3947",21,30,2,1,0,5,0,2,5,0,1,"blocked","shared",1
"3948",21,30,2,2,0,4,0,2,5,0,1,"blocked","shared",1
"3949",21,31,3,1,1,2,0,2,0,0,1,"blocked","shared",1
"3950",21,31,3,2,1,5,1,4,0,0,1,"blocked","unique",1
"3951",21,32,16,1,1,3,0,1,0,1,1,"uncued","novel",-1
"3952",21,32,16,2,NA,0,0,NA,0,1,1,"uncued","novel",-1
"3953",21,33,7,1,0,4,0,2,4,0,1,"interleaved","shared",1
"3954",21,33,7,2,1,2,1,4,4,0,1,"interleaved","unique",1
"3955",21,34,2,1,1,1,0,2,5,0,1,"blocked","shared",1
"3956",21,34,2,2,1,2,1,4,5,0,1,"blocked","unique",1
"3957",21,35,4,1,1,1,0,2,0,0,1,"blocked","shared",1
"3958",21,35,4,2,0,4,1,2,0,0,1,"blocked","unique",1
"3959",21,36,22,1,1,5,0,2,0,1,1,"blocked","novel",1
"3960",21,36,22,2,NA,0,0,NA,0,1,1,"blocked","novel",1
"3961",21,37,12,1,0,4,0,2,0,0,1,"uncued","shared",-1
"3962",21,37,12,2,0,2,1,3,0,0,1,"uncued","unique",-1
"3963",21,38,15,1,1,1,0,2,0,0,1,"uncued","shared",-1
"3964",21,38,15,2,1,3,1,4,0,0,1,"uncued","unique",-1
"3965",21,39,27,1,0,4,0,1,0,1,1,"interleaved","novel",1
"3966",21,39,27,2,NA,0,0,NA,0,1,1,"interleaved","novel",1
"3967",21,40,5,1,1,2,0,2,0,0,1,"blocked","shared",1
"3968",21,40,5,2,1,1,0,2,0,0,1,"blocked","shared",1
"3969",21,41,1,1,0,5,0,2,10,0,1,"blocked","shared",1
"3970",21,41,1,2,0,3,0,1,10,0,1,"blocked","shared",1
"3971",21,42,3,1,0,4,0,1,0,0,1,"blocked","shared",1
"3972",21,42,3,2,1,1,0,2,0,0,1,"blocked","shared",1
"3973",21,43,21,1,0,2,0,2,0,1,1,"blocked","novel",1
"3974",21,43,21,2,NA,0,0,NA,0,1,1,"blocked","novel",1
"3975",21,44,11,1,0,5,0,2,0,0,1,"uncued","shared",-1
"3976",21,44,11,2,0,3,0,2,0,0,1,"uncued","shared",-1
"3977",21,45,2,1,1,2,1,4,5,0,1,"blocked","unique",1
"3978",21,45,2,2,0,3,0,2,5,0,1,"blocked","shared",1
"3979",21,46,4,1,1,4,1,2,0,0,1,"blocked","unique",1
"3980",21,46,4,2,0,5,0,2,0,0,1,"blocked","shared",1
"3981",21,47,12,1,0,2,1,3,0,0,1,"uncued","unique",-1
"3982",21,47,12,2,1,1,0,3,0,0,1,"uncued","shared",-1
"3983",21,48,26,1,0,1,0,2,0,1,1,"interleaved","novel",1
"3984",21,48,26,2,NA,0,0,NA,0,1,1,"interleaved","novel",1
"3985",21,49,10,1,1,3,1,3,0,0,1,"interleaved","unique",1
"3986",21,49,10,2,0,4,0,2,0,0,1,"interleaved","shared",1
"3987",21,50,7,1,1,3,0,2,4,0,1,"interleaved","shared",1
"3988",21,50,7,2,0,1,0,2,4,0,1,"interleaved","shared",1
"3989",21,51,11,1,1,1,0,2,0,0,1,"uncued","shared",-1
"3990",21,51,11,2,1,4,0,2,0,0,1,"uncued","shared",-1
"3991",21,52,9,1,0,5,0,2,3,0,1,"interleaved","shared",1
"3992",21,52,9,2,0,3,0,2,3,0,1,"interleaved","shared",1
"3993",21,53,23,1,0,4,0,2,0,1,1,"blocked","novel",1
"3994",21,53,23,2,NA,0,0,NA,0,1,1,"blocked","novel",1
"3995",21,54,15,1,1,2,0,2,0,0,1,"uncued","shared",-1
"3996",21,54,15,2,1,5,0,4,0,0,1,"uncued","shared",-1
"3997",21,1,26,1,0,3,0,1,0,1,2,"interleaved","novel",1
"3998",21,1,26,2,NA,0,0,NA,0,1,2,"interleaved","novel",1
"3999",21,2,2,1,0,5,0,2,5,0,2,"blocked","shared",1
"4000",21,2,2,2,0,4,0,2,5,0,2,"blocked","shared",1
"4001",21,3,4,1,0,2,0,2,0,0,2,"blocked","shared",1
"4002",21,3,4,2,0,3,0,2,0,0,2,"blocked","shared",1
"4003",21,4,27,1,1,4,0,2,0,1,2,"interleaved","novel",1
"4004",21,4,27,2,NA,0,0,NA,0,1,2,"interleaved","novel",1
"4005",21,5,25,1,1,1,0,2,0,1,2,"interleaved","novel",1
"4006",21,5,25,2,NA,0,0,NA,0,1,2,"interleaved","novel",1
"4007",21,6,1,1,1,1,0,3,10,0,2,"blocked","shared",1
"4008",21,6,1,2,0,5,0,2,10,0,2,"blocked","shared",1
"4009",21,7,13,1,0,5,1,2,0,0,2,"uncued","unique",-1
"4010",21,7,13,2,1,3,0,4,0,0,2,"uncued","shared",-1
"4011",21,8,8,1,1,3,0,2,3,0,2,"interleaved","shared",1
"4012",21,8,8,2,1,1,0,3,3,0,2,"interleaved","shared",1
"4013",21,9,3,1,1,5,1,4,0,0,2,"blocked","unique",1
"4014",21,9,3,2,1,2,0,2,0,0,2,"blocked","shared",1
"4015",21,10,8,1,0,2,0,2,3,0,2,"interleaved","shared",1
"4016",21,10,8,2,1,5,1,4,3,0,2,"interleaved","unique",1
"4017",21,11,7,1,1,2,1,3,4,0,2,"interleaved","unique",1
"4018",21,11,7,2,0,4,0,2,4,0,2,"interleaved","shared",1
"4019",21,12,13,1,1,4,0,1,0,0,2,"uncued","shared",-1
"4020",21,12,13,2,0,5,1,2,0,0,2,"uncued","unique",-1
"4021",21,13,9,1,1,4,1,5,3,0,2,"interleaved","unique",1
"4022",21,13,9,2,1,3,0,2,3,0,2,"interleaved","shared",1
"4023",21,14,15,1,1,3,1,5,0,0,2,"uncued","unique",-1
"4024",21,14,15,2,1,1,0,3,0,0,2,"uncued","shared",-1
"4025",21,15,9,1,1,2,0,1,3,0,2,"interleaved","shared",1
"4026",21,15,9,2,1,4,1,4,3,0,2,"interleaved","unique",1
"4027",21,16,14,1,1,2,0,3,0,0,2,"uncued","shared",-1
"4028",21,16,14,2,1,1,0,3,0,0,2,"uncued","shared",-1
"4029",21,17,6,1,1,2,0,4,4,0,2,"interleaved","shared",1
"4030",21,17,6,2,0,4,0,2,4,0,2,"interleaved","shared",1
"4031",21,18,5,1,1,3,1,5,0,0,2,"blocked","unique",1
"4032",21,18,5,2,0,5,0,2,0,0,2,"blocked","shared",1
"4033",21,19,4,1,1,1,0,2,0,0,2,"blocked","shared",1
"4034",21,19,4,2,0,4,1,2,0,0,2,"blocked","unique",1
"4035",21,20,8,1,1,5,1,4,3,0,2,"interleaved","unique",1
"4036",21,20,8,2,1,4,0,2,3,0,2,"interleaved","shared",1
"4037",21,21,16,1,0,4,0,1,0,1,2,"uncued","novel",-1
"4038",21,21,16,2,NA,0,0,NA,0,1,2,"uncued","novel",-1
"4039",21,22,14,1,0,3,0,2,0,0,2,"uncued","shared",-1
"4040",21,22,14,2,0,4,1,2,0,0,2,"uncued","unique",-1
"4041",21,23,17,1,0,1,0,1,0,1,2,"uncued","novel",-1
"4042",21,23,17,2,NA,0,0,NA,0,1,2,"uncued","novel",-1
"4043",21,24,6,1,0,5,0,2,4,0,2,"interleaved","shared",1
"4044",21,24,6,2,1,3,0,3,4,0,2,"interleaved","shared",1
"4045",21,25,19,1,0,1,0,3,0,1,2,"uncued","novel",-1
"4046",21,25,19,2,NA,0,0,NA,0,1,2,"uncued","novel",-1
"4047",21,26,20,1,0,1,0,1,0,1,2,"blocked","novel",1
"4048",21,26,20,2,NA,0,0,NA,0,1,2,"blocked","novel",1
"4049",21,27,2,1,1,1,0,2,5,0,2,"blocked","shared",1
"4050",21,27,2,2,1,2,1,4,5,0,2,"blocked","unique",1
"4051",21,28,11,1,0,3,0,3,0,0,2,"uncued","shared",-1
"4052",21,28,11,2,1,4,0,2,0,0,2,"uncued","shared",-1
"4053",21,29,2,1,1,2,1,5,5,0,2,"blocked","unique",1
"4054",21,29,2,2,0,3,0,2,5,0,2,"blocked","shared",1
"4055",21,30,12,1,1,1,0,3,0,0,2,"uncued","shared",-1
"4056",21,30,12,2,0,4,0,2,0,0,2,"uncued","shared",-1
"4057",21,31,7,1,1,3,0,3,4,0,2,"interleaved","shared",1
"4058",21,31,7,2,1,2,1,3,4,0,2,"interleaved","unique",1
"4059",21,32,15,1,0,2,0,2,0,0,2,"uncued","shared",-1
"4060",21,32,15,2,1,3,1,4,0,0,2,"uncued","unique",-1
"4061",21,33,10,1,0,5,0,3,0,0,2,"interleaved","shared",1
"4062",21,33,10,2,0,4,0,3,0,0,2,"interleaved","shared",1
"4063",21,34,12,1,0,5,0,2,0,0,2,"uncued","shared",-1
"4064",21,34,12,2,0,2,1,4,0,0,2,"uncued","unique",-1
"4065",21,35,3,1,0,4,0,3,0,0,2,"blocked","shared",1
"4066",21,35,3,2,1,5,1,4,0,0,2,"blocked","unique",1
"4067",21,36,14,1,1,4,1,2,0,0,2,"uncued","unique",-1
"4068",21,36,14,2,1,5,0,2,0,0,2,"uncued","shared",-1
"4069",21,37,3,1,1,1,0,2,0,0,2,"blocked","shared",1
"4070",21,37,3,2,0,3,0,3,0,0,2,"blocked","shared",1
"4071",21,38,10,1,0,2,0,3,0,0,2,"interleaved","shared",1
"4072",21,38,10,2,0,3,1,2,0,0,2,"interleaved","unique",1
"4073",21,39,13,1,1,1,0,3,0,0,2,"uncued","shared",-1
"4074",21,39,13,2,0,2,0,3,0,0,2,"uncued","shared",-1
"4075",21,40,12,1,0,2,1,4,0,0,2,"uncued","unique",-1
"4076",21,40,12,2,0,3,0,2,0,0,2,"uncued","shared",-1
"4077",21,41,11,1,0,5,0,4,0,0,2,"uncued","shared",-1
"4078",21,41,11,2,1,1,0,3,0,0,2,"uncued","shared",-1
"4079",21,42,4,1,0,4,1,3,0,0,2,"blocked","unique",1
"4080",21,42,4,2,0,5,0,2,0,0,2,"blocked","shared",1
"4081",21,43,24,1,0,5,0,1,0,1,2,"interleaved","novel",1
"4082",21,43,24,2,NA,0,0,NA,0,1,2,"interleaved","novel",1
"4083",21,44,23,1,0,1,0,1,0,1,2,"blocked","novel",1
"4084",21,44,23,2,NA,0,0,NA,0,1,2,"blocked","novel",1
"4085",21,45,10,1,1,3,1,4,0,0,2,"interleaved","unique",1
"4086",21,45,10,2,1,1,0,2,0,0,2,"interleaved","shared",1
"4087",21,46,21,1,0,4,0,1,0,1,2,"blocked","novel",1
"4088",21,46,21,2,NA,0,0,NA,0,1,2,"blocked","novel",1
"4089",21,47,22,1,0,3,0,1,0,1,2,"blocked","novel",1
"4090",21,47,22,2,NA,0,0,NA,0,1,2,"blocked","novel",1
"4091",21,48,5,1,1,1,0,2,0,0,2,"blocked","shared",1
"4092",21,48,5,2,1,3,1,5,0,0,2,"blocked","unique",1
"4093",21,49,7,1,1,1,0,4,4,0,2,"interleaved","shared",1
"4094",21,49,7,2,0,5,0,2,4,0,2,"interleaved","shared",1
"4095",21,50,9,1,0,5,0,2,3,0,2,"interleaved","shared",1
"4096",21,50,9,2,1,1,0,3,3,0,2,"interleaved","shared",1
"4097",21,51,1,1,1,4,0,5,10,0,2,"blocked","shared",1
"4098",21,51,1,2,0,3,0,1,10,0,2,"blocked","shared",1
"4099",21,52,18,1,0,5,0,1,0,1,2,"uncued","novel",-1
